Index,ID,DAY,Grupe.ID,Grupe.nr_persoane,Grupe.speciality,LANGUAGE,NO_LESSONS_IN_2_WEEKS,PAIR,Profesori.ID,Profesori.NAME,SEMESTER,SUBJECT,TYPE
5404,4,SATURDAY,13,31,SD-231,ro,2,4,4,Michael Phelps,1,PC,teorie
5405,4,SATURDAY,13,31,SD-231,ro,2,5,4,Michael Phelps,1,PC,teorie
5406,4,SATURDAY,13,31,SD-231,ro,2,6,4,Michael Phelps,1,PC,teorie
5407,4,SATURDAY,13,31,SD-231,ro,2,7,4,Michael Phelps,1,PC,teorie
5422,4,SATURDAY,13,31,SD-231,ro,2,1,4,Michael Phelps,1,PC,practica
5423,4,SATURDAY,13,31,SD-231,ro,2,2,4,Michael Phelps,1,PC,practica
5424,4,SATURDAY,13,31,SD-231,ro,2,3,4,Michael Phelps,1,PC,practica
5425,4,SATURDAY,13,31,SD-231,ro,2,4,4,Michael Phelps,1,PC,practica
5426,4,SATURDAY,13,31,SD-231,ro,2,5,4,Michael Phelps,1,PC,practica
5427,4,SATURDAY,13,31,SD-231,ro,2,6,4,Michael Phelps,1,PC,practica
5428,4,SATURDAY,13,31,SD-231,ro,2,7,4,Michael Phelps,1,PC,practica
5447,4,SATURDAY,13,31,SD-231,ro,2,1,121,Hakeem Davenport,1,PC,lab
5448,4,SATURDAY,13,31,SD-231,ro,2,2,121,Hakeem Davenport,1,PC,lab
5449,4,SATURDAY,13,31,SD-231,ro,2,3,121,Hakeem Davenport,1,PC,lab
5450,4,SATURDAY,13,31,SD-231,ro,2,4,121,Hakeem Davenport,1,PC,lab
5451,4,SATURDAY,13,31,SD-231,ro,2,5,121,Hakeem Davenport,1,PC,lab
5452,4,SATURDAY,13,31,SD-231,ro,2,6,121,Hakeem Davenport,1,PC,lab
5453,4,SATURDAY,13,31,SD-231,ro,2,7,121,Hakeem Davenport,1,PC,lab
5639,40,SATURDAY,13,31,SD-231,ro,2,3,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5640,40,SATURDAY,13,31,SD-231,ro,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5641,40,SATURDAY,13,31,SD-231,ro,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5538,5,SATURDAY,13,31,SD-231,ro,2,1,5,Usain Bold,1,PSA,teorie
5539,5,SATURDAY,13,31,SD-231,ro,2,2,5,Usain Bold,1,PSA,teorie
5540,5,SATURDAY,13,31,SD-231,ro,2,3,5,Usain Bold,1,PSA,teorie
5541,5,SATURDAY,13,31,SD-231,ro,2,4,5,Usain Bold,1,PSA,teorie
5542,5,SATURDAY,13,31,SD-231,ro,2,5,5,Usain Bold,1,PSA,teorie
5543,5,SATURDAY,13,31,SD-231,ro,2,6,5,Usain Bold,1,PSA,teorie
5544,5,SATURDAY,13,31,SD-231,ro,2,7,5,Usain Bold,1,PSA,teorie
5559,5,SATURDAY,13,31,SD-231,ro,1,1,5,Usain Bold,1,PSA,practica
5560,5,SATURDAY,13,31,SD-231,ro,1,2,5,Usain Bold,1,PSA,practica
5561,5,SATURDAY,13,31,SD-231,ro,1,3,5,Usain Bold,1,PSA,practica
5562,5,SATURDAY,13,31,SD-231,ro,1,4,5,Usain Bold,1,PSA,practica
5563,5,SATURDAY,13,31,SD-231,ro,1,5,5,Usain Bold,1,PSA,practica
5564,5,SATURDAY,13,31,SD-231,ro,1,6,5,Usain Bold,1,PSA,practica
5565,5,SATURDAY,13,31,SD-231,ro,1,7,5,Usain Bold,1,PSA,practica
5580,5,SATURDAY,13,31,SD-231,ro,1,1,122,Adrianna Zimmerman,1,PSA,lab
5581,5,SATURDAY,13,31,SD-231,ro,1,2,122,Adrianna Zimmerman,1,PSA,lab
5582,5,SATURDAY,13,31,SD-231,ro,1,3,122,Adrianna Zimmerman,1,PSA,lab
5583,5,SATURDAY,13,31,SD-231,ro,1,6,122,Adrianna Zimmerman,1,PSA,lab
5584,5,SATURDAY,13,31,SD-231,ro,1,7,122,Adrianna Zimmerman,1,PSA,lab
5677,3,SATURDAY,14,14,SD-232,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
5678,3,SATURDAY,14,14,SD-232,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
5679,3,SATURDAY,14,14,SD-232,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
5680,3,SATURDAY,14,14,SD-232,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
5681,3,SATURDAY,14,14,SD-232,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
5682,3,SATURDAY,14,14,SD-232,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
5683,3,SATURDAY,14,14,SD-232,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
5719,3,SATURDAY,14,14,SD-232,ru,1,1,3,Karlas Nasar,1,ALGA,practica
5720,3,SATURDAY,14,14,SD-232,ru,1,2,3,Karlas Nasar,1,ALGA,practica
5721,3,SATURDAY,14,14,SD-232,ru,1,3,3,Karlas Nasar,1,ALGA,practica
5722,3,SATURDAY,14,14,SD-232,ru,1,4,3,Karlas Nasar,1,ALGA,practica
5723,3,SATURDAY,14,14,SD-232,ru,1,5,3,Karlas Nasar,1,ALGA,practica
5724,3,SATURDAY,14,14,SD-232,ru,1,6,3,Karlas Nasar,1,ALGA,practica
5725,3,SATURDAY,14,14,SD-232,ru,1,7,3,Karlas Nasar,1,ALGA,practica
5978,37,SATURDAY,14,14,SD-232,ru,2,6,37,Denver Arellano,1,L. Română,practica
5957,39,SATURDAY,14,14,SD-232,ru,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
5958,39,SATURDAY,14,14,SD-232,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
5959,39,SATURDAY,14,14,SD-232,ru,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
5960,39,SATURDAY,14,14,SD-232,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
5961,39,SATURDAY,14,14,SD-232,ru,2,6,39,Blaise Bates,1,L. Engleză 1-2,practica
5962,39,SATURDAY,14,14,SD-232,ru,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
5740,4,SATURDAY,14,14,SD-232,ru,2,1,4,Michael Phelps,1,PC,teorie
5741,4,SATURDAY,14,14,SD-232,ru,2,2,4,Michael Phelps,1,PC,teorie
5742,4,SATURDAY,14,14,SD-232,ru,2,3,4,Michael Phelps,1,PC,teorie
5743,4,SATURDAY,14,14,SD-232,ru,2,4,4,Michael Phelps,1,PC,teorie
5744,4,SATURDAY,14,14,SD-232,ru,2,5,4,Michael Phelps,1,PC,teorie
5745,4,SATURDAY,14,14,SD-232,ru,2,6,4,Michael Phelps,1,PC,teorie
5746,4,SATURDAY,14,14,SD-232,ru,2,7,4,Michael Phelps,1,PC,teorie
5761,4,SATURDAY,14,14,SD-232,ru,2,1,4,Michael Phelps,1,PC,practica
5762,4,SATURDAY,14,14,SD-232,ru,2,2,4,Michael Phelps,1,PC,practica
5763,4,SATURDAY,14,14,SD-232,ru,2,3,4,Michael Phelps,1,PC,practica
5764,4,SATURDAY,14,14,SD-232,ru,2,4,4,Michael Phelps,1,PC,practica
5765,4,SATURDAY,14,14,SD-232,ru,2,5,4,Michael Phelps,1,PC,practica
5766,4,SATURDAY,14,14,SD-232,ru,2,6,4,Michael Phelps,1,PC,practica
5767,4,SATURDAY,14,14,SD-232,ru,2,7,4,Michael Phelps,1,PC,practica
5786,4,SATURDAY,14,14,SD-232,ru,2,1,121,Hakeem Davenport,1,PC,lab
5787,4,SATURDAY,14,14,SD-232,ru,2,2,121,Hakeem Davenport,1,PC,lab
5788,4,SATURDAY,14,14,SD-232,ru,2,3,121,Hakeem Davenport,1,PC,lab
5789,4,SATURDAY,14,14,SD-232,ru,2,4,121,Hakeem Davenport,1,PC,lab
5790,4,SATURDAY,14,14,SD-232,ru,2,5,121,Hakeem Davenport,1,PC,lab
5791,4,SATURDAY,14,14,SD-232,ru,2,6,121,Hakeem Davenport,1,PC,lab
5792,4,SATURDAY,14,14,SD-232,ru,2,7,121,Hakeem Davenport,1,PC,lab
5994,40,SATURDAY,14,14,SD-232,ru,2,3,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5995,40,SATURDAY,14,14,SD-232,ru,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5996,40,SATURDAY,14,14,SD-232,ru,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
5877,5,SATURDAY,14,14,SD-232,ru,2,1,5,Usain Bold,1,PSA,teorie
5878,5,SATURDAY,14,14,SD-232,ru,2,2,5,Usain Bold,1,PSA,teorie
5879,5,SATURDAY,14,14,SD-232,ru,2,3,5,Usain Bold,1,PSA,teorie
5880,5,SATURDAY,14,14,SD-232,ru,2,4,5,Usain Bold,1,PSA,teorie
5881,5,SATURDAY,14,14,SD-232,ru,2,5,5,Usain Bold,1,PSA,teorie
5882,5,SATURDAY,14,14,SD-232,ru,2,6,5,Usain Bold,1,PSA,teorie
5883,5,SATURDAY,14,14,SD-232,ru,2,7,5,Usain Bold,1,PSA,teorie
5898,5,SATURDAY,14,14,SD-232,ru,1,1,5,Usain Bold,1,PSA,practica
5899,5,SATURDAY,14,14,SD-232,ru,1,2,5,Usain Bold,1,PSA,practica
5900,5,SATURDAY,14,14,SD-232,ru,1,3,5,Usain Bold,1,PSA,practica
5901,5,SATURDAY,14,14,SD-232,ru,1,4,5,Usain Bold,1,PSA,practica
5902,5,SATURDAY,14,14,SD-232,ru,1,5,5,Usain Bold,1,PSA,practica
5903,5,SATURDAY,14,14,SD-232,ru,1,6,5,Usain Bold,1,PSA,practica
5904,5,SATURDAY,14,14,SD-232,ru,1,7,5,Usain Bold,1,PSA,practica
5919,5,SATURDAY,14,14,SD-232,ru,1,1,122,Adrianna Zimmerman,1,PSA,lab
5920,5,SATURDAY,14,14,SD-232,ru,1,2,122,Adrianna Zimmerman,1,PSA,lab
5921,5,SATURDAY,14,14,SD-232,ru,1,3,122,Adrianna Zimmerman,1,PSA,lab
5922,5,SATURDAY,14,14,SD-232,ru,1,6,122,Adrianna Zimmerman,1,PSA,lab
5923,5,SATURDAY,14,14,SD-232,ru,1,7,122,Adrianna Zimmerman,1,PSA,lab
6186,10,SATURDAY,15,20,IBM-231,ro,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
6187,10,SATURDAY,15,20,IBM-231,ro,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
6188,10,SATURDAY,15,20,IBM-231,ro,1,3,10,Nathalie Chavez,1,Grafica inginerească,teorie
6189,10,SATURDAY,15,20,IBM-231,ro,1,4,10,Nathalie Chavez,1,Grafica inginerească,teorie
6190,10,SATURDAY,15,20,IBM-231,ro,1,5,10,Nathalie Chavez,1,Grafica inginerească,teorie
6204,10,SATURDAY,15,20,IBM-231,ro,2,2,127,Victor Harmon,1,Grafica inginerească,lab
6205,10,SATURDAY,15,20,IBM-231,ro,2,3,127,Victor Harmon,1,Grafica inginerească,lab
6206,10,SATURDAY,15,20,IBM-231,ro,2,4,127,Victor Harmon,1,Grafica inginerească,lab
6207,10,SATURDAY,15,20,IBM-231,ro,2,5,127,Victor Harmon,1,Grafica inginerească,lab
6208,10,SATURDAY,15,20,IBM-231,ro,2,6,127,Victor Harmon,1,Grafica inginerească,lab
6209,10,SATURDAY,15,20,IBM-231,ro,2,7,127,Victor Harmon,1,Grafica inginerească,lab
6245,11,SATURDAY,15,20,IBM-231,ro,2,1,11,Ian Gibbs,1,Fizica,teorie
6246,11,SATURDAY,15,20,IBM-231,ro,2,2,11,Ian Gibbs,1,Fizica,teorie
6247,11,SATURDAY,15,20,IBM-231,ro,2,3,11,Ian Gibbs,1,Fizica,teorie
6248,11,SATURDAY,15,20,IBM-231,ro,2,4,11,Ian Gibbs,1,Fizica,teorie
6249,11,SATURDAY,15,20,IBM-231,ro,2,6,11,Ian Gibbs,1,Fizica,teorie
6250,11,SATURDAY,15,20,IBM-231,ro,2,7,11,Ian Gibbs,1,Fizica,teorie
6286,11,SATURDAY,15,20,IBM-231,ro,2,1,11,Ian Gibbs,1,Fizica,practica
6287,11,SATURDAY,15,20,IBM-231,ro,2,2,11,Ian Gibbs,1,Fizica,practica
6288,11,SATURDAY,15,20,IBM-231,ro,2,3,11,Ian Gibbs,1,Fizica,practica
6289,11,SATURDAY,15,20,IBM-231,ro,2,4,11,Ian Gibbs,1,Fizica,practica
6290,11,SATURDAY,15,20,IBM-231,ro,2,6,11,Ian Gibbs,1,Fizica,practica
6291,11,SATURDAY,15,20,IBM-231,ro,2,7,11,Ian Gibbs,1,Fizica,practica
6311,11,SATURDAY,15,20,IBM-231,ro,2,1,128,Maren Sparks,1,Fizica,lab
6312,11,SATURDAY,15,20,IBM-231,ro,2,2,128,Maren Sparks,1,Fizica,lab
6313,11,SATURDAY,15,20,IBM-231,ro,2,4,128,Maren Sparks,1,Fizica,lab
6314,11,SATURDAY,15,20,IBM-231,ro,2,6,128,Maren Sparks,1,Fizica,lab
6315,11,SATURDAY,15,20,IBM-231,ro,2,7,128,Maren Sparks,1,Fizica,lab
6102,3,SATURDAY,15,20,IBM-231,ro,2,1,3,Karlas Nasar,1,ALGA,teorie
6103,3,SATURDAY,15,20,IBM-231,ro,2,2,3,Karlas Nasar,1,ALGA,teorie
6104,3,SATURDAY,15,20,IBM-231,ro,2,3,3,Karlas Nasar,1,ALGA,teorie
6105,3,SATURDAY,15,20,IBM-231,ro,2,4,3,Karlas Nasar,1,ALGA,teorie
6106,3,SATURDAY,15,20,IBM-231,ro,2,5,3,Karlas Nasar,1,ALGA,teorie
6107,3,SATURDAY,15,20,IBM-231,ro,2,6,3,Karlas Nasar,1,ALGA,teorie
6108,3,SATURDAY,15,20,IBM-231,ro,2,7,3,Karlas Nasar,1,ALGA,teorie
6144,3,SATURDAY,15,20,IBM-231,ro,1,1,3,Karlas Nasar,1,ALGA,practica
6145,3,SATURDAY,15,20,IBM-231,ro,1,2,3,Karlas Nasar,1,ALGA,practica
6146,3,SATURDAY,15,20,IBM-231,ro,1,3,3,Karlas Nasar,1,ALGA,practica
6147,3,SATURDAY,15,20,IBM-231,ro,1,4,3,Karlas Nasar,1,ALGA,practica
6148,3,SATURDAY,15,20,IBM-231,ro,1,5,3,Karlas Nasar,1,ALGA,practica
6149,3,SATURDAY,15,20,IBM-231,ro,1,6,3,Karlas Nasar,1,ALGA,practica
6150,3,SATURDAY,15,20,IBM-231,ro,1,7,3,Karlas Nasar,1,ALGA,practica
6477,39,SATURDAY,15,20,IBM-231,ro,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
6478,39,SATURDAY,15,20,IBM-231,ro,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
6479,39,SATURDAY,15,20,IBM-231,ro,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
6480,39,SATURDAY,15,20,IBM-231,ro,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
6481,39,SATURDAY,15,20,IBM-231,ro,2,6,39,Blaise Bates,1,L. Engleză 1-2,practica
6482,39,SATURDAY,15,20,IBM-231,ro,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
6330,4,SATURDAY,15,20,IBM-231,ro,2,1,4,Michael Phelps,1,PC,teorie
6331,4,SATURDAY,15,20,IBM-231,ro,2,2,4,Michael Phelps,1,PC,teorie
6332,4,SATURDAY,15,20,IBM-231,ro,2,3,4,Michael Phelps,1,PC,teorie
6333,4,SATURDAY,15,20,IBM-231,ro,2,4,4,Michael Phelps,1,PC,teorie
6334,4,SATURDAY,15,20,IBM-231,ro,2,5,4,Michael Phelps,1,PC,teorie
6335,4,SATURDAY,15,20,IBM-231,ro,2,6,4,Michael Phelps,1,PC,teorie
6336,4,SATURDAY,15,20,IBM-231,ro,2,7,4,Michael Phelps,1,PC,teorie
6351,4,SATURDAY,15,20,IBM-231,ro,2,1,4,Michael Phelps,1,PC,practica
6352,4,SATURDAY,15,20,IBM-231,ro,2,2,4,Michael Phelps,1,PC,practica
6353,4,SATURDAY,15,20,IBM-231,ro,2,3,4,Michael Phelps,1,PC,practica
6354,4,SATURDAY,15,20,IBM-231,ro,2,4,4,Michael Phelps,1,PC,practica
6355,4,SATURDAY,15,20,IBM-231,ro,2,5,4,Michael Phelps,1,PC,practica
6356,4,SATURDAY,15,20,IBM-231,ro,2,6,4,Michael Phelps,1,PC,practica
6357,4,SATURDAY,15,20,IBM-231,ro,2,7,4,Michael Phelps,1,PC,practica
6376,4,SATURDAY,15,20,IBM-231,ro,2,1,121,Hakeem Davenport,1,PC,lab
6377,4,SATURDAY,15,20,IBM-231,ro,2,2,121,Hakeem Davenport,1,PC,lab
6378,4,SATURDAY,15,20,IBM-231,ro,2,3,121,Hakeem Davenport,1,PC,lab
6379,4,SATURDAY,15,20,IBM-231,ro,2,4,121,Hakeem Davenport,1,PC,lab
6380,4,SATURDAY,15,20,IBM-231,ro,2,5,121,Hakeem Davenport,1,PC,lab
6381,4,SATURDAY,15,20,IBM-231,ro,2,6,121,Hakeem Davenport,1,PC,lab
6382,4,SATURDAY,15,20,IBM-231,ro,2,7,121,Hakeem Davenport,1,PC,lab
6498,40,SATURDAY,15,20,IBM-231,ro,2,3,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
6499,40,SATURDAY,15,20,IBM-231,ro,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
6500,40,SATURDAY,15,20,IBM-231,ro,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
6397,5,SATURDAY,15,20,IBM-231,ro,2,1,5,Usain Bold,1,PSA,teorie
6398,5,SATURDAY,15,20,IBM-231,ro,2,2,5,Usain Bold,1,PSA,teorie
6399,5,SATURDAY,15,20,IBM-231,ro,2,3,5,Usain Bold,1,PSA,teorie
6400,5,SATURDAY,15,20,IBM-231,ro,2,4,5,Usain Bold,1,PSA,teorie
6401,5,SATURDAY,15,20,IBM-231,ro,2,5,5,Usain Bold,1,PSA,teorie
6402,5,SATURDAY,15,20,IBM-231,ro,2,6,5,Usain Bold,1,PSA,teorie
6403,5,SATURDAY,15,20,IBM-231,ro,2,7,5,Usain Bold,1,PSA,teorie
6418,5,SATURDAY,15,20,IBM-231,ro,1,1,5,Usain Bold,1,PSA,practica
6419,5,SATURDAY,15,20,IBM-231,ro,1,2,5,Usain Bold,1,PSA,practica
6420,5,SATURDAY,15,20,IBM-231,ro,1,3,5,Usain Bold,1,PSA,practica
6421,5,SATURDAY,15,20,IBM-231,ro,1,4,5,Usain Bold,1,PSA,practica
6422,5,SATURDAY,15,20,IBM-231,ro,1,5,5,Usain Bold,1,PSA,practica
6423,5,SATURDAY,15,20,IBM-231,ro,1,6,5,Usain Bold,1,PSA,practica
6424,5,SATURDAY,15,20,IBM-231,ro,1,7,5,Usain Bold,1,PSA,practica
6439,5,SATURDAY,15,20,IBM-231,ro,1,1,122,Adrianna Zimmerman,1,PSA,lab
6440,5,SATURDAY,15,20,IBM-231,ro,1,2,122,Adrianna Zimmerman,1,PSA,lab
6441,5,SATURDAY,15,20,IBM-231,ro,1,3,122,Adrianna Zimmerman,1,PSA,lab
6442,5,SATURDAY,15,20,IBM-231,ro,1,6,122,Adrianna Zimmerman,1,PSA,lab
6443,5,SATURDAY,15,20,IBM-231,ro,1,7,122,Adrianna Zimmerman,1,PSA,lab
6690,10,SATURDAY,16,19,IBM-232,ru,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
6691,10,SATURDAY,16,19,IBM-232,ru,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
6692,10,SATURDAY,16,19,IBM-232,ru,1,3,10,Nathalie Chavez,1,Grafica inginerească,teorie
6693,10,SATURDAY,16,19,IBM-232,ru,1,4,10,Nathalie Chavez,1,Grafica inginerească,teorie
6694,10,SATURDAY,16,19,IBM-232,ru,1,5,10,Nathalie Chavez,1,Grafica inginerească,teorie
6708,10,SATURDAY,16,19,IBM-232,ru,2,2,127,Victor Harmon,1,Grafica inginerească,lab
6709,10,SATURDAY,16,19,IBM-232,ru,2,3,127,Victor Harmon,1,Grafica inginerească,lab
6710,10,SATURDAY,16,19,IBM-232,ru,2,4,127,Victor Harmon,1,Grafica inginerească,lab
6711,10,SATURDAY,16,19,IBM-232,ru,2,5,127,Victor Harmon,1,Grafica inginerească,lab
6712,10,SATURDAY,16,19,IBM-232,ru,2,6,127,Victor Harmon,1,Grafica inginerească,lab
6713,10,SATURDAY,16,19,IBM-232,ru,2,7,127,Victor Harmon,1,Grafica inginerească,lab
6749,11,SATURDAY,16,19,IBM-232,ru,2,1,11,Ian Gibbs,1,Fizica,teorie
6750,11,SATURDAY,16,19,IBM-232,ru,2,2,11,Ian Gibbs,1,Fizica,teorie
6751,11,SATURDAY,16,19,IBM-232,ru,2,3,11,Ian Gibbs,1,Fizica,teorie
6752,11,SATURDAY,16,19,IBM-232,ru,2,4,11,Ian Gibbs,1,Fizica,teorie
6753,11,SATURDAY,16,19,IBM-232,ru,2,6,11,Ian Gibbs,1,Fizica,teorie
6754,11,SATURDAY,16,19,IBM-232,ru,2,7,11,Ian Gibbs,1,Fizica,teorie
6790,11,SATURDAY,16,19,IBM-232,ru,2,1,11,Ian Gibbs,1,Fizica,practica
6791,11,SATURDAY,16,19,IBM-232,ru,2,2,11,Ian Gibbs,1,Fizica,practica
6792,11,SATURDAY,16,19,IBM-232,ru,2,3,11,Ian Gibbs,1,Fizica,practica
6793,11,SATURDAY,16,19,IBM-232,ru,2,4,11,Ian Gibbs,1,Fizica,practica
6794,11,SATURDAY,16,19,IBM-232,ru,2,6,11,Ian Gibbs,1,Fizica,practica
6795,11,SATURDAY,16,19,IBM-232,ru,2,7,11,Ian Gibbs,1,Fizica,practica
6815,11,SATURDAY,16,19,IBM-232,ru,2,1,128,Maren Sparks,1,Fizica,lab
6816,11,SATURDAY,16,19,IBM-232,ru,2,2,128,Maren Sparks,1,Fizica,lab
6817,11,SATURDAY,16,19,IBM-232,ru,2,4,128,Maren Sparks,1,Fizica,lab
6818,11,SATURDAY,16,19,IBM-232,ru,2,6,128,Maren Sparks,1,Fizica,lab
6819,11,SATURDAY,16,19,IBM-232,ru,2,7,128,Maren Sparks,1,Fizica,lab
6606,3,SATURDAY,16,19,IBM-232,ru,2,1,3,Karlas Nasar,1,ALGA,teorie
6607,3,SATURDAY,16,19,IBM-232,ru,2,2,3,Karlas Nasar,1,ALGA,teorie
6608,3,SATURDAY,16,19,IBM-232,ru,2,3,3,Karlas Nasar,1,ALGA,teorie
6609,3,SATURDAY,16,19,IBM-232,ru,2,4,3,Karlas Nasar,1,ALGA,teorie
6610,3,SATURDAY,16,19,IBM-232,ru,2,5,3,Karlas Nasar,1,ALGA,teorie
6611,3,SATURDAY,16,19,IBM-232,ru,2,6,3,Karlas Nasar,1,ALGA,teorie
6612,3,SATURDAY,16,19,IBM-232,ru,2,7,3,Karlas Nasar,1,ALGA,teorie
6648,3,SATURDAY,16,19,IBM-232,ru,1,1,3,Karlas Nasar,1,ALGA,practica
6649,3,SATURDAY,16,19,IBM-232,ru,1,2,3,Karlas Nasar,1,ALGA,practica
6650,3,SATURDAY,16,19,IBM-232,ru,1,3,3,Karlas Nasar,1,ALGA,practica
6651,3,SATURDAY,16,19,IBM-232,ru,1,4,3,Karlas Nasar,1,ALGA,practica
6652,3,SATURDAY,16,19,IBM-232,ru,1,5,3,Karlas Nasar,1,ALGA,practica
6653,3,SATURDAY,16,19,IBM-232,ru,1,6,3,Karlas Nasar,1,ALGA,practica
6654,3,SATURDAY,16,19,IBM-232,ru,1,7,3,Karlas Nasar,1,ALGA,practica
7002,37,SATURDAY,16,19,IBM-232,ru,2,6,37,Denver Arellano,1,L. Română,practica
6981,39,SATURDAY,16,19,IBM-232,ru,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
6982,39,SATURDAY,16,19,IBM-232,ru,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
6983,39,SATURDAY,16,19,IBM-232,ru,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
6984,39,SATURDAY,16,19,IBM-232,ru,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
6985,39,SATURDAY,16,19,IBM-232,ru,2,6,39,Blaise Bates,1,L. Engleză 1-2,practica
6986,39,SATURDAY,16,19,IBM-232,ru,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
6834,4,SATURDAY,16,19,IBM-232,ru,2,1,4,Michael Phelps,1,PC,teorie
6835,4,SATURDAY,16,19,IBM-232,ru,2,2,4,Michael Phelps,1,PC,teorie
6836,4,SATURDAY,16,19,IBM-232,ru,2,3,4,Michael Phelps,1,PC,teorie
6837,4,SATURDAY,16,19,IBM-232,ru,2,4,4,Michael Phelps,1,PC,teorie
6838,4,SATURDAY,16,19,IBM-232,ru,2,5,4,Michael Phelps,1,PC,teorie
6839,4,SATURDAY,16,19,IBM-232,ru,2,6,4,Michael Phelps,1,PC,teorie
6840,4,SATURDAY,16,19,IBM-232,ru,2,7,4,Michael Phelps,1,PC,teorie
6855,4,SATURDAY,16,19,IBM-232,ru,2,1,4,Michael Phelps,1,PC,practica
6856,4,SATURDAY,16,19,IBM-232,ru,2,2,4,Michael Phelps,1,PC,practica
6857,4,SATURDAY,16,19,IBM-232,ru,2,3,4,Michael Phelps,1,PC,practica
6858,4,SATURDAY,16,19,IBM-232,ru,2,4,4,Michael Phelps,1,PC,practica
6859,4,SATURDAY,16,19,IBM-232,ru,2,5,4,Michael Phelps,1,PC,practica
6860,4,SATURDAY,16,19,IBM-232,ru,2,6,4,Michael Phelps,1,PC,practica
6861,4,SATURDAY,16,19,IBM-232,ru,2,7,4,Michael Phelps,1,PC,practica
6880,4,SATURDAY,16,19,IBM-232,ru,2,1,121,Hakeem Davenport,1,PC,lab
6881,4,SATURDAY,16,19,IBM-232,ru,2,2,121,Hakeem Davenport,1,PC,lab
6882,4,SATURDAY,16,19,IBM-232,ru,2,3,121,Hakeem Davenport,1,PC,lab
6883,4,SATURDAY,16,19,IBM-232,ru,2,4,121,Hakeem Davenport,1,PC,lab
6884,4,SATURDAY,16,19,IBM-232,ru,2,5,121,Hakeem Davenport,1,PC,lab
6885,4,SATURDAY,16,19,IBM-232,ru,2,6,121,Hakeem Davenport,1,PC,lab
6886,4,SATURDAY,16,19,IBM-232,ru,2,7,121,Hakeem Davenport,1,PC,lab
7018,40,SATURDAY,16,19,IBM-232,ru,2,3,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
7019,40,SATURDAY,16,19,IBM-232,ru,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
7020,40,SATURDAY,16,19,IBM-232,ru,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
6901,5,SATURDAY,16,19,IBM-232,ru,2,1,5,Usain Bold,1,PSA,teorie
6902,5,SATURDAY,16,19,IBM-232,ru,2,2,5,Usain Bold,1,PSA,teorie
6903,5,SATURDAY,16,19,IBM-232,ru,2,3,5,Usain Bold,1,PSA,teorie
6904,5,SATURDAY,16,19,IBM-232,ru,2,4,5,Usain Bold,1,PSA,teorie
6905,5,SATURDAY,16,19,IBM-232,ru,2,5,5,Usain Bold,1,PSA,teorie
6906,5,SATURDAY,16,19,IBM-232,ru,2,6,5,Usain Bold,1,PSA,teorie
6907,5,SATURDAY,16,19,IBM-232,ru,2,7,5,Usain Bold,1,PSA,teorie
6922,5,SATURDAY,16,19,IBM-232,ru,1,1,5,Usain Bold,1,PSA,practica
6923,5,SATURDAY,16,19,IBM-232,ru,1,2,5,Usain Bold,1,PSA,practica
6924,5,SATURDAY,16,19,IBM-232,ru,1,3,5,Usain Bold,1,PSA,practica
